date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 299, 0, 0, 273213
03/09/20, 0, 0, 299, 0, 0, 273213
03/13/20, 0, 0, 299, 0, 0, 273213
03/17/20, 0, 0, 299, 0, 0, 273213
03/21/20, 0, 0, 299, 0, 0, 273213
03/25/20, 165, 6, 299, 0, 165, 273213
03/29/20, 282, 11, 299, 1, 282, 273213
04/02/20, 371, 14, 299, 1, 371, 273213
04/06/20, 475, 19, 299, 1, 475, 273213
04/10/20, 475, 19, 299, 1, 475, 273213
04/14/20, 1089, 25, 299, 1, 1089, 273213
04/18/20, 2416, 50, 299, 3, 2416, 273213
04/22/20, 5266, 110, 299, 9, 5266, 273213
04/26/20, 11090, 237, 299, 22, 11090, 273213
04/30/20, 21790, 491, 299, 50, 21790, 273213
05/04/20, 37774, 938, 299, 120, 37774, 273213
05/08/20, 54270, 1574, 299, 246, 54270, 273213
05/12/20, 62061, 2242, 299, 445, 62061, 273213
05/16/20, 57292, 2700, 299, 712, 57292, 273213
05/20/20, 44770, 2819, 299, 1022, 44770, 273213
05/24/20, 31263, 2647, 299, 1341, 31263, 273213
05/28/20, 20295, 2315, 299, 1645, 20295, 273213
06/01/20, 12587, 1937, 299, 1917, 12587, 273213
06/05/20, 7590, 1582, 299, 2152, 7590, 273213
06/09/20, 4500, 1280, 299, 2351, 4500, 273213
06/13/20, 2643, 1034, 299, 2511, 2643, 273213
06/17/20, 1544, 840, 299, 2643, 1544, 273213
06/21/20, 901, 688, 299, 2752, 901, 273213
06/25/20, 526, 569, 299, 2844, 526, 273213
06/29/20, 308, 475, 299, 2920, 308, 273213
07/03/20, 181, 400, 299, 2984, 181, 273213
07/07/20, 108, 340, 299, 3037, 108, 273213
