date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 24, 0, 0, 96971
03/09/20, 0, 0, 24, 0, 0, 96971
03/13/20, 0, 0, 24, 0, 0, 96971
03/17/20, 0, 0, 24, 0, 0, 96971
03/21/20, 0, 0, 24, 0, 0, 96971
03/25/20, 0, 0, 24, 0, 0, 96971
03/29/20, 44, 1, 24, 0, 44, 96971
04/02/20, 103, 4, 24, 1, 103, 96971
04/06/20, 118, 4, 24, 2, 118, 96971
04/10/20, 118, 4, 24, 2, 118, 96971
04/14/20, 202, 5, 24, 2, 202, 96971
04/18/20, 267, 8, 24, 2, 267, 96971
04/22/20, 346, 11, 24, 3, 346, 96971
04/26/20, 448, 15, 24, 4, 448, 96971
04/30/20, 577, 20, 24, 5, 577, 96971
05/04/20, 741, 27, 24, 8, 741, 96971
05/08/20, 947, 35, 24, 10, 947, 96971
05/12/20, 1204, 45, 24, 14, 1204, 96971
05/16/20, 1518, 58, 24, 20, 1518, 96971
05/20/20, 1896, 74, 24, 27, 1896, 96971
05/24/20, 2341, 93, 24, 36, 2341, 96971
05/28/20, 2850, 115, 24, 48, 2850, 96971
06/01/20, 3409, 142, 24, 62, 3409, 96971
06/05/20, 3996, 171, 24, 79, 3996, 96971
06/09/20, 4577, 203, 24, 100, 4577, 96971
06/13/20, 5103, 236, 24, 125, 5103, 96971
06/17/20, 5529, 269, 24, 154, 5529, 96971
06/21/20, 5818, 299, 24, 187, 5818, 96971
06/25/20, 5933, 324, 24, 223, 5933, 96971
06/29/20, 5865, 342, 24, 262, 5865, 96971
07/03/20, 5629, 353, 24, 303, 5629, 96971
07/07/20, 5253, 355, 24, 345, 5253, 96971
