date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 1121, 0, 0, 762148
03/09/20, 0, 0, 1121, 0, 0, 762148
03/13/20, 0, 0, 1121, 0, 0, 762148
03/17/20, 0, 0, 1121, 0, 0, 762148
03/21/20, 0, 0, 1121, 0, 0, 762148
03/25/20, 460, 18, 1121, 3, 460, 762148
03/29/20, 764, 30, 1121, 4, 764, 762148
04/02/20, 1170, 46, 1121, 9, 1170, 762148
04/06/20, 1393, 55, 1121, 11, 1393, 762148
04/10/20, 1393, 55, 1121, 13, 1393, 762148
04/14/20, 2216, 68, 1121, 14, 2216, 762148
04/18/20, 2560, 89, 1121, 18, 2560, 762148
04/22/20, 2870, 111, 1121, 25, 2870, 762148
04/26/20, 3204, 133, 1121, 35, 3204, 762148
04/30/20, 3572, 157, 1121, 48, 3572, 762148
05/04/20, 3975, 181, 1121, 64, 3975, 762148
05/08/20, 4415, 207, 1121, 82, 4415, 762148
05/12/20, 4886, 235, 1121, 103, 4886, 762148
05/16/20, 5128, 262, 1121, 128, 5128, 762148
05/20/20, 5245, 284, 1121, 155, 5245, 762148
05/24/20, 5338, 302, 1121, 184, 5338, 762148
05/28/20, 5421, 318, 1121, 216, 5421, 762148
06/01/20, 5493, 331, 1121, 249, 5493, 762148
06/05/20, 5554, 342, 1121, 285, 5554, 762148
06/09/20, 5603, 352, 1121, 321, 5603, 762148
06/13/20, 5373, 359, 1121, 359, 5373, 762148
06/17/20, 4818, 355, 1121, 397, 4818, 762148
06/21/20, 4267, 343, 1121, 436, 4267, 762148
06/25/20, 3773, 325, 1121, 473, 3773, 762148
06/29/20, 3335, 305, 1121, 508, 3335, 762148
07/03/20, 2949, 284, 1121, 542, 2949, 762148
07/07/20, 2608, 263, 1121, 574, 2608, 762148
