date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 24, 0, 0, 96971
03/09/20, 0, 0, 24, 0, 0, 96971
03/13/20, 0, 0, 24, 0, 0, 96971
03/17/20, 0, 0, 24, 0, 0, 96971
03/21/20, 0, 0, 24, 0, 0, 96971
03/25/20, 0, 0, 24, 0, 0, 96971
03/29/20, 44, 1, 24, 0, 44, 96971
04/02/20, 103, 4, 24, 1, 103, 96971
04/06/20, 118, 4, 24, 2, 118, 96971
04/10/20, 118, 4, 24, 2, 118, 96971
04/14/20, 189, 5, 24, 2, 189, 96971
04/18/20, 218, 7, 24, 2, 218, 96971
04/22/20, 245, 9, 24, 3, 245, 96971
04/26/20, 274, 11, 24, 4, 274, 96971
04/30/20, 307, 13, 24, 5, 307, 96971
05/04/20, 342, 15, 24, 6, 342, 96971
05/08/20, 382, 17, 24, 8, 382, 96971
05/12/20, 425, 20, 24, 9, 425, 96971
05/16/20, 449, 22, 24, 11, 449, 96971
05/20/20, 462, 24, 24, 14, 462, 96971
05/24/20, 473, 26, 24, 16, 473, 96971
05/28/20, 484, 27, 24, 19, 484, 96971
06/01/20, 495, 29, 24, 22, 495, 96971
06/05/20, 504, 30, 24, 25, 504, 96971
06/09/20, 514, 31, 24, 29, 514, 96971
06/13/20, 497, 32, 24, 32, 497, 96971
06/17/20, 449, 32, 24, 35, 449, 96971
06/21/20, 401, 31, 24, 39, 401, 96971
06/25/20, 358, 29, 24, 42, 358, 96971
06/29/20, 320, 28, 24, 46, 320, 96971
07/03/20, 285, 26, 24, 49, 285, 96971
07/07/20, 255, 24, 24, 52, 255, 96971
