date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 616, 0, 0, 398329
03/09/20, 0, 0, 616, 0, 0, 398329
03/13/20, 0, 0, 616, 0, 0, 398329
03/17/20, 0, 0, 616, 0, 0, 398329
03/21/20, 0, 0, 616, 0, 0, 398329
03/25/20, 206, 8, 616, 1, 206, 398329
03/29/20, 365, 14, 616, 2, 365, 398329
04/02/20, 620, 24, 616, 2, 620, 398329
04/06/20, 731, 29, 616, 3, 731, 398329
04/10/20, 731, 29, 616, 4, 731, 398329
04/14/20, 1163, 35, 616, 4, 1163, 398329
04/18/20, 1343, 46, 616, 6, 1343, 398329
04/22/20, 1505, 58, 616, 10, 1505, 398329
04/26/20, 1680, 70, 616, 15, 1680, 398329
04/30/20, 1873, 82, 616, 22, 1873, 398329
05/04/20, 2085, 95, 616, 30, 2085, 398329
05/08/20, 2316, 108, 616, 40, 2316, 398329
05/12/20, 2561, 123, 616, 51, 2561, 398329
05/16/20, 2688, 137, 616, 64, 2688, 398329
05/20/20, 2749, 149, 616, 78, 2749, 398329
05/24/20, 2798, 158, 616, 93, 2798, 398329
05/28/20, 2841, 166, 616, 110, 2841, 398329
06/01/20, 2878, 173, 616, 127, 2878, 398329
06/05/20, 2910, 179, 616, 146, 2910, 398329
06/09/20, 2935, 184, 616, 165, 2935, 398329
06/13/20, 2814, 188, 616, 185, 2814, 398329
06/17/20, 2523, 186, 616, 205, 2523, 398329
06/21/20, 2234, 179, 616, 225, 2234, 398329
06/25/20, 1975, 170, 616, 244, 1975, 398329
06/29/20, 1746, 160, 616, 263, 1746, 398329
07/03/20, 1544, 149, 616, 281, 1544, 398329
07/07/20, 1365, 138, 616, 298, 1365, 398329
