date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 41, 0, 0, 62808
03/09/20, 0, 0, 41, 0, 0, 62808
03/13/20, 0, 0, 41, 0, 0, 62808
03/17/20, 0, 0, 41, 0, 0, 62808
03/21/20, 0, 0, 41, 0, 0, 62808
03/25/20, 62, 2, 41, 1, 62, 62808
03/29/20, 125, 5, 41, 1, 125, 62808
04/02/20, 206, 8, 41, 1, 206, 62808
04/06/20, 206, 8, 41, 2, 206, 62808
04/10/20, 206, 8, 41, 2, 206, 62808
04/14/20, 350, 10, 41, 2, 350, 62808
04/18/20, 461, 14, 41, 2, 461, 62808
04/22/20, 593, 19, 41, 4, 593, 62808
04/26/20, 757, 26, 41, 6, 757, 62808
04/30/20, 960, 35, 41, 8, 960, 62808
05/04/20, 1206, 45, 41, 12, 1206, 62808
05/08/20, 1498, 58, 41, 16, 1498, 62808
05/12/20, 1834, 72, 41, 22, 1834, 62808
05/16/20, 2208, 90, 41, 31, 2208, 62808
05/20/20, 2603, 110, 41, 42, 2603, 62808
05/24/20, 3000, 131, 41, 56, 3000, 62808
05/28/20, 3365, 154, 41, 72, 3365, 62808
06/01/20, 3665, 176, 41, 90, 3665, 62808
06/05/20, 3871, 196, 41, 112, 3871, 62808
06/09/20, 3959, 214, 41, 135, 3959, 62808
06/13/20, 3923, 227, 41, 161, 3923, 62808
06/17/20, 3768, 234, 41, 188, 3768, 62808
06/21/20, 3517, 236, 41, 216, 3517, 62808
06/25/20, 3197, 233, 41, 245, 3197, 62808
06/29/20, 2838, 225, 41, 273, 2838, 62808
07/03/20, 2468, 213, 41, 300, 2468, 62808
07/07/20, 2108, 198, 41, 326, 2108, 62808
