date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 1379, 0, 0, 1153526
03/09/20, 0, 0, 1379, 0, 0, 1153526
03/13/20, 0, 0, 1379, 0, 0, 1153526
03/17/20, 0, 0, 1379, 0, 0, 1153526
03/21/20, 0, 0, 1379, 0, 0, 1153526
03/25/20, 747, 29, 1379, 1, 747, 1153526
03/29/20, 1163, 46, 1379, 3, 1163, 1153526
04/02/20, 1731, 69, 1379, 3, 1731, 1153526
04/06/20, 2887, 115, 1379, 7, 2887, 1153526
04/10/20, 2887, 115, 1379, 7, 2887, 1153526
04/14/20, 4589, 142, 1379, 9, 4589, 1153526
04/18/20, 5296, 185, 1379, 18, 5296, 1153526
04/22/20, 5926, 230, 1379, 33, 5926, 1153526
04/26/20, 6602, 276, 1379, 54, 6602, 1153526
04/30/20, 7339, 324, 1379, 81, 7339, 1153526
05/04/20, 8139, 373, 1379, 113, 8139, 1153526
05/08/20, 9002, 426, 1379, 151, 9002, 1153526
05/12/20, 9910, 481, 1379, 195, 9910, 1153526
05/16/20, 10348, 534, 1379, 244, 10348, 1153526
05/20/20, 10519, 577, 1379, 300, 10519, 1153526
05/24/20, 10633, 610, 1379, 360, 10633, 1153526
05/28/20, 10717, 638, 1379, 424, 10717, 1153526
06/01/20, 10771, 660, 1379, 491, 10771, 1153526
06/05/20, 10795, 679, 1379, 561, 10795, 1153526
06/09/20, 10788, 694, 1379, 634, 10788, 1153526
06/13/20, 10242, 702, 1379, 709, 10242, 1153526
06/17/20, 9105, 690, 1379, 784, 9105, 1153526
06/21/20, 7993, 661, 1379, 858, 7993, 1153526
06/25/20, 7003, 623, 1379, 930, 7003, 1153526
06/29/20, 6134, 581, 1379, 999, 6134, 1153526
07/03/20, 5374, 538, 1379, 1064, 5374, 1153526
07/07/20, 4708, 496, 1379, 1125, 4708, 1153526
