date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 2484, 0, 0, 881549
03/09/20, 0, 0, 2484, 0, 0, 881549
03/13/20, 0, 0, 2484, 0, 0, 881549
03/17/20, 0, 0, 2484, 0, 0, 881549
03/21/20, 0, 0, 2484, 0, 0, 881549
03/25/20, 1289, 51, 2484, 1, 1289, 881549
03/29/20, 2463, 98, 2484, 4, 2463, 881549
04/02/20, 3261, 130, 2484, 7, 3261, 881549
04/06/20, 4225, 169, 2484, 9, 4225, 881549
04/10/20, 4225, 169, 2484, 10, 4225, 881549
04/14/20, 9627, 228, 2484, 13, 9627, 881549
04/18/20, 20911, 446, 2484, 32, 20911, 881549
04/22/20, 43508, 939, 2484, 81, 43508, 881549
04/26/20, 83361, 1911, 2484, 188, 83361, 881549
04/30/20, 138380, 3548, 2484, 401, 138380, 881549
05/04/20, 186959, 5720, 2484, 851, 186959, 881549
05/08/20, 200756, 7776, 2484, 1561, 200756, 881549
05/12/20, 175727, 8969, 2484, 2474, 175727, 881549
05/16/20, 132325, 9053, 2484, 3496, 132325, 881549
05/20/20, 90102, 8303, 2484, 4523, 90102, 881549
05/24/20, 57553, 7151, 2484, 5480, 57553, 881549
05/28/20, 35325, 5932, 2484, 6295, 35325, 881549
06/01/20, 21161, 4825, 2484, 6963, 21161, 881549
06/05/20, 12494, 3897, 2484, 7534, 12494, 881549
06/09/20, 7317, 3152, 2484, 8017, 7317, 881549
06/13/20, 4269, 2565, 2484, 8421, 4269, 881549
06/17/20, 2488, 2106, 2484, 8758, 2488, 881549
06/21/20, 1453, 1746, 2484, 9039, 1453, 881549
06/25/20, 851, 1462, 2484, 9273, 851, 881549
06/29/20, 502, 1235, 2484, 9470, 502, 881549
07/03/20, 299, 1051, 2484, 9634, 299, 881549
07/07/20, 181, 901, 2484, 9773, 181, 881549
