date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 51, 0, 0, 43539
03/09/20, 0, 0, 51, 0, 0, 43539
03/13/20, 0, 0, 51, 0, 0, 43539
03/17/20, 0, 0, 51, 0, 0, 43539
03/21/20, 0, 0, 51, 0, 0, 43539
03/25/20, 18, 0, 51, 0, 18, 43539
03/29/20, 18, 0, 51, 0, 18, 43539
04/02/20, 18, 0, 51, 0, 18, 43539
04/06/20, 25, 1, 51, 0, 25, 43539
04/10/20, 25, 1, 51, 0, 25, 43539
04/14/20, 39, 1, 51, 0, 39, 43539
04/18/20, 46, 1, 51, 0, 46, 43539
04/22/20, 51, 1, 51, 0, 51, 43539
04/26/20, 58, 2, 51, 0, 58, 43539
04/30/20, 65, 2, 51, 0, 65, 43539
05/04/20, 72, 3, 51, 0, 72, 43539
05/08/20, 81, 3, 51, 0, 81, 43539
05/12/20, 91, 4, 51, 1, 91, 43539
05/16/20, 97, 4, 51, 1, 97, 43539
05/20/20, 100, 5, 51, 2, 100, 43539
05/24/20, 103, 5, 51, 2, 103, 43539
05/28/20, 106, 5, 51, 3, 106, 43539
06/01/20, 110, 6, 51, 4, 110, 43539
06/05/20, 113, 6, 51, 4, 113, 43539
06/09/20, 116, 6, 51, 5, 116, 43539
06/13/20, 113, 7, 51, 6, 113, 43539
06/17/20, 104, 7, 51, 6, 104, 43539
06/21/20, 94, 7, 51, 7, 94, 43539
06/25/20, 84, 6, 51, 8, 84, 43539
06/29/20, 76, 6, 51, 9, 76, 43539
07/03/20, 69, 6, 51, 9, 69, 43539
07/07/20, 62, 5, 51, 10, 62, 43539
