date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 116, 0, 0, 99755
03/09/20, 0, 0, 116, 0, 0, 99755
03/13/20, 0, 0, 116, 0, 0, 99755
03/17/20, 0, 0, 116, 0, 0, 99755
03/21/20, 0, 0, 116, 0, 0, 99755
03/25/20, 26, 1, 116, 0, 26, 99755
03/29/20, 79, 3, 116, 0, 79, 99755
04/02/20, 172, 6, 116, 0, 172, 99755
04/06/20, 212, 8, 116, 1, 212, 99755
04/10/20, 212, 8, 116, 1, 212, 99755
04/14/20, 337, 10, 116, 1, 337, 99755
04/18/20, 390, 13, 116, 1, 390, 99755
04/22/20, 436, 17, 116, 2, 436, 99755
04/26/20, 487, 20, 116, 4, 487, 99755
04/30/20, 542, 23, 116, 6, 542, 99755
05/04/20, 602, 27, 116, 8, 602, 99755
05/08/20, 668, 31, 116, 11, 668, 99755
05/12/20, 737, 35, 116, 14, 737, 99755
05/16/20, 773, 39, 116, 18, 773, 99755
05/20/20, 788, 43, 116, 22, 788, 99755
05/24/20, 800, 45, 116, 27, 800, 99755
05/28/20, 809, 47, 116, 31, 809, 99755
06/01/20, 817, 49, 116, 36, 817, 99755
06/05/20, 822, 51, 116, 42, 822, 99755
06/09/20, 826, 52, 116, 47, 826, 99755
06/13/20, 788, 53, 116, 53, 788, 99755
06/17/20, 703, 52, 116, 59, 703, 99755
06/21/20, 620, 50, 116, 64, 620, 99755
06/25/20, 546, 47, 116, 70, 546, 99755
06/29/20, 480, 44, 116, 75, 480, 99755
07/03/20, 423, 41, 116, 80, 423, 99755
07/07/20, 372, 38, 116, 85, 372, 99755
