date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 5049, 0, 0, 3175692
03/09/20, 0, 0, 5049, 0, 0, 3175692
03/13/20, 0, 0, 5049, 0, 0, 3175692
03/17/20, 0, 0, 5049, 0, 0, 3175692
03/21/20, 0, 0, 5049, 0, 0, 3175692
03/25/20, 1346, 53, 5049, 1, 1346, 3175692
03/29/20, 3103, 124, 5049, 4, 3103, 3175692
04/02/20, 4722, 188, 5049, 13, 4722, 3175692
04/06/20, 6350, 254, 5049, 14, 6350, 3175692
04/10/20, 6350, 254, 5049, 17, 6350, 3175692
04/14/20, 10807, 317, 5049, 21, 10807, 3175692
04/18/20, 14262, 443, 5049, 40, 14262, 3175692
04/22/20, 18434, 613, 5049, 79, 18434, 3175692
04/26/20, 23716, 827, 5049, 137, 23716, 3175692
04/30/20, 30370, 1096, 5049, 220, 30370, 3175692
05/04/20, 38675, 1431, 5049, 331, 38675, 3175692
05/08/20, 48890, 1849, 5049, 479, 48890, 3175692
05/12/20, 61217, 2362, 5049, 671, 61217, 3175692
05/16/20, 75808, 2985, 5049, 917, 75808, 3175692
05/20/20, 92530, 3726, 5049, 1227, 92530, 3175692
05/24/20, 110996, 4589, 5049, 1616, 110996, 3175692
05/28/20, 130499, 5562, 5049, 2093, 130499, 3175692
06/01/20, 149928, 6621, 5049, 2671, 149928, 3175692
06/05/20, 167741, 7724, 5049, 3359, 167741, 3175692
06/09/20, 182371, 8811, 5049, 4161, 182371, 3175692
06/13/20, 192342, 9815, 5049, 5076, 192342, 3175692
06/17/20, 196567, 10659, 5049, 6184, 196567, 3175692
06/21/20, 194683, 11284, 5049, 7471, 194683, 3175692
06/25/20, 187082, 11647, 5049, 8832, 187082, 3175692
06/29/20, 174746, 11735, 5049, 10238, 174746, 3175692
07/03/20, 159038, 11559, 5049, 11648, 159038, 3175692
07/07/20, 141406, 11154, 5049, 12914, 141406, 3175692
