date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 1121, 0, 0, 762148
03/09/20, 0, 0, 1121, 0, 0, 762148
03/13/20, 0, 0, 1121, 0, 0, 762148
03/17/20, 0, 0, 1121, 0, 0, 762148
03/21/20, 0, 0, 1121, 0, 0, 762148
03/25/20, 460, 18, 1121, 3, 460, 762148
03/29/20, 764, 30, 1121, 4, 764, 762148
04/02/20, 1170, 46, 1121, 9, 1170, 762148
04/06/20, 1393, 55, 1121, 11, 1393, 762148
04/10/20, 1393, 55, 1121, 13, 1393, 762148
04/14/20, 2373, 69, 1121, 14, 2373, 762148
04/18/20, 3133, 97, 1121, 18, 3133, 762148
04/22/20, 4051, 135, 1121, 27, 4051, 762148
04/26/20, 5217, 182, 1121, 39, 5217, 762148
04/30/20, 6690, 241, 1121, 58, 6690, 762148
05/04/20, 8534, 315, 1121, 82, 8534, 762148
05/08/20, 10813, 408, 1121, 114, 10813, 762148
05/12/20, 13585, 523, 1121, 157, 13585, 762148
05/16/20, 16887, 662, 1121, 211, 16887, 762148
05/20/20, 20713, 830, 1121, 279, 20713, 762148
05/24/20, 25000, 1026, 1121, 365, 25000, 762148
05/28/20, 29595, 1251, 1121, 471, 29595, 762148
06/01/20, 34297, 1499, 1121, 601, 34297, 762148
06/05/20, 38729, 1760, 1121, 755, 38729, 762148
06/09/20, 42526, 2024, 1121, 937, 42526, 762148
06/13/20, 45333, 2273, 1121, 1154, 45333, 762148
06/17/20, 46847, 2491, 1121, 1427, 46847, 762148
06/21/20, 46926, 2662, 1121, 1726, 46926, 762148
06/25/20, 45574, 2773, 1121, 2045, 45574, 762148
06/29/20, 42989, 2819, 1121, 2378, 42989, 762148
07/03/20, 39481, 2799, 1121, 2716, 39481, 762148
07/07/20, 35399, 2722, 1121, 3053, 35399, 762148
