date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 3681, 0, 0, 1927852
03/09/20, 0, 0, 3681, 0, 0, 1927852
03/13/20, 0, 0, 3681, 0, 0, 1927852
03/17/20, 0, 0, 3681, 0, 0, 1927852
03/21/20, 0, 0, 3681, 0, 0, 1927852
03/25/20, 3279, 131, 3681, 17, 3279, 1927852
03/29/20, 4616, 184, 3681, 25, 4616, 1927852
04/02/20, 7281, 291, 3681, 36, 7281, 1927852
04/06/20, 8625, 345, 3681, 39, 8625, 1927852
04/10/20, 8625, 345, 3681, 46, 8625, 1927852
04/14/20, 19668, 469, 3681, 55, 19668, 1927852
04/18/20, 42817, 914, 3681, 94, 42817, 1927852
04/22/20, 89500, 1928, 3681, 193, 89500, 1927852
04/26/20, 172964, 3945, 3681, 412, 172964, 1927852
04/30/20, 291418, 7394, 3681, 902, 291418, 1927852
05/04/20, 401402, 12076, 3681, 1883, 401402, 1927852
05/08/20, 439753, 16666, 3681, 3382, 439753, 1927852
05/12/20, 391253, 19493, 3681, 5337, 391253, 1927852
05/16/20, 297990, 19888, 3681, 7550, 297990, 1927852
05/20/20, 204457, 18383, 3681, 9794, 204457, 1927852
05/24/20, 131229, 15920, 3681, 11896, 131229, 1927852
05/28/20, 80795, 13255, 3681, 13766, 80795, 1927852
06/01/20, 48492, 10810, 3681, 15360, 48492, 1927852
06/05/20, 28665, 8750, 3681, 16624, 28665, 1927852
06/09/20, 16801, 7089, 3681, 17693, 16801, 1927852
06/13/20, 9806, 5780, 3681, 18590, 9806, 1927852
06/17/20, 5717, 4754, 3681, 19339, 5717, 1927852
06/21/20, 3338, 3950, 3681, 19964, 3338, 1927852
06/25/20, 1957, 3314, 3681, 20486, 1957, 1927852
06/29/20, 1154, 2805, 3681, 20923, 1154, 1927852
07/03/20, 688, 2394, 3681, 21291, 688, 1927852
07/07/20, 415, 2057, 3681, 21601, 415, 1927852
