date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 24, 0, 0, 18039
03/09/20, 0, 0, 24, 0, 0, 18039
03/13/20, 0, 0, 24, 0, 0, 18039
03/17/20, 0, 0, 24, 0, 0, 18039
03/21/20, 0, 0, 24, 0, 0, 18039
03/25/20, 6, 0, 24, 0, 6, 18039
03/29/20, 50, 2, 24, 0, 50, 18039
04/02/20, 56, 2, 24, 0, 56, 18039
04/06/20, 68, 2, 24, 0, 68, 18039
04/10/20, 68, 2, 24, 0, 68, 18039
04/14/20, 109, 3, 24, 0, 109, 18039
04/18/20, 125, 4, 24, 0, 125, 18039
04/22/20, 139, 5, 24, 0, 139, 18039
04/26/20, 155, 6, 24, 1, 155, 18039
04/30/20, 171, 7, 24, 1, 171, 18039
05/04/20, 188, 8, 24, 2, 188, 18039
05/08/20, 206, 9, 24, 3, 206, 18039
05/12/20, 225, 11, 24, 4, 225, 18039
05/16/20, 232, 12, 24, 5, 232, 18039
05/20/20, 233, 13, 24, 6, 233, 18039
05/24/20, 232, 13, 24, 8, 232, 18039
05/28/20, 231, 14, 24, 9, 231, 18039
06/01/20, 228, 14, 24, 11, 228, 18039
06/05/20, 225, 14, 24, 12, 225, 18039
06/09/20, 221, 14, 24, 14, 221, 18039
06/13/20, 206, 14, 24, 15, 206, 18039
06/17/20, 180, 14, 24, 17, 180, 18039
06/21/20, 155, 13, 24, 19, 155, 18039
06/25/20, 134, 12, 24, 20, 134, 18039
06/29/20, 115, 11, 24, 21, 115, 18039
07/03/20, 99, 10, 24, 23, 99, 18039
07/07/20, 85, 9, 24, 24, 85, 18039
