date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 24, 0, 0, 96971
03/09/20, 0, 0, 24, 0, 0, 96971
03/13/20, 0, 0, 24, 0, 0, 96971
03/17/20, 0, 0, 24, 0, 0, 96971
03/21/20, 0, 0, 24, 0, 0, 96971
03/25/20, 0, 0, 24, 0, 0, 96971
03/29/20, 44, 1, 24, 0, 44, 96971
04/02/20, 103, 4, 24, 1, 103, 96971
04/06/20, 118, 4, 24, 2, 118, 96971
04/10/20, 118, 4, 24, 2, 118, 96971
04/14/20, 272, 6, 24, 2, 272, 96971
04/18/20, 607, 12, 24, 2, 607, 96971
04/22/20, 1334, 27, 24, 4, 1334, 96971
04/26/20, 2860, 60, 24, 7, 2860, 96971
04/30/20, 5822, 128, 24, 16, 5822, 96971
05/04/20, 10742, 254, 24, 35, 10742, 96971
05/08/20, 16868, 453, 24, 70, 16868, 96971
05/12/20, 21334, 696, 24, 129, 21334, 96971
05/16/20, 21543, 901, 24, 214, 21543, 96971
05/20/20, 17985, 997, 24, 318, 17985, 96971
05/24/20, 13121, 976, 24, 431, 13121, 96971
05/28/20, 8760, 878, 24, 542, 8760, 96971
06/01/20, 5528, 747, 24, 643, 5528, 96971
06/05/20, 3370, 616, 24, 732, 3370, 96971
06/09/20, 2011, 500, 24, 808, 2011, 96971
06/13/20, 1185, 404, 24, 872, 1185, 96971
06/17/20, 694, 328, 24, 925, 694, 96971
06/21/20, 405, 268, 24, 968, 405, 96971
06/25/20, 236, 221, 24, 1004, 236, 96971
06/29/20, 138, 184, 24, 1034, 138, 96971
07/03/20, 81, 155, 24, 1058, 81, 96971
07/07/20, 48, 131, 24, 1079, 48, 96971
