date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 41, 0, 0, 27812
03/09/20, 0, 0, 41, 0, 0, 27812
03/13/20, 0, 0, 41, 0, 0, 27812
03/17/20, 0, 0, 41, 0, 0, 27812
03/21/20, 0, 0, 41, 0, 0, 27812
03/25/20, 0, 0, 41, 0, 0, 27812
03/29/20, 0, 0, 41, 0, 0, 27812
04/02/20, 0, 0, 41, 0, 0, 27812
04/06/20, 12, 0, 41, 0, 12, 27812
04/10/20, 12, 0, 41, 0, 12, 27812
04/14/20, 28, 0, 41, 0, 28, 27812
04/18/20, 64, 1, 41, 0, 64, 27812
04/22/20, 143, 2, 41, 0, 143, 27812
04/26/20, 315, 6, 41, 0, 315, 27812
04/30/20, 681, 14, 41, 1, 681, 27812
05/04/20, 1408, 30, 41, 2, 1408, 27812
05/08/20, 2676, 62, 41, 6, 2676, 27812
05/12/20, 4397, 114, 41, 15, 4397, 27812
05/16/20, 5892, 182, 41, 30, 5892, 27812
05/20/20, 6275, 245, 41, 52, 6275, 27812
05/24/20, 5472, 282, 41, 81, 5472, 27812
05/28/20, 4109, 283, 41, 113, 4109, 27812
06/01/20, 2795, 260, 41, 145, 2795, 27812
06/05/20, 1785, 223, 41, 175, 1785, 27812
06/09/20, 1096, 185, 41, 201, 1096, 27812
06/13/20, 657, 151, 41, 224, 657, 27812
06/17/20, 388, 122, 41, 242, 388, 27812
06/21/20, 227, 99, 41, 257, 227, 27812
06/25/20, 132, 80, 41, 270, 132, 27812
06/29/20, 77, 66, 41, 280, 77, 27812
07/03/20, 45, 55, 41, 289, 45, 27812
07/07/20, 26, 46, 41, 296, 26, 27812
