date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 1805, 0, 0, 766573
03/09/20, 0, 0, 1805, 0, 0, 766573
03/13/20, 0, 0, 1805, 0, 0, 766573
03/17/20, 0, 0, 1805, 0, 0, 766573
03/21/20, 0, 0, 1805, 0, 0, 766573
03/25/20, 1098, 43, 1805, 5, 1098, 766573
03/29/20, 1844, 73, 1805, 6, 1844, 766573
04/02/20, 3017, 120, 1805, 10, 3017, 766573
04/06/20, 3856, 154, 1805, 13, 3856, 766573
04/10/20, 3856, 154, 1805, 21, 3856, 766573
04/14/20, 6542, 193, 1805, 24, 6542, 766573
04/18/20, 8570, 270, 1805, 37, 8570, 766573
04/22/20, 10946, 370, 1805, 61, 10946, 766573
04/26/20, 13845, 493, 1805, 96, 13845, 766573
04/30/20, 17321, 643, 1805, 144, 17321, 766573
05/04/20, 21381, 822, 1805, 209, 21381, 766573
05/08/20, 25961, 1033, 1805, 293, 25961, 766573
05/12/20, 30912, 1274, 1805, 399, 30912, 766573
05/16/20, 35964, 1541, 1805, 530, 35964, 766573
05/20/20, 40751, 1824, 1805, 688, 40751, 766573
05/24/20, 44849, 2108, 1805, 876, 44849, 766573
05/28/20, 47849, 2377, 1805, 1093, 47849, 766573
06/01/20, 49404, 2611, 1805, 1338, 49404, 766573
06/05/20, 49363, 2792, 1805, 1608, 49363, 766573
06/09/20, 47770, 2907, 1805, 1898, 47770, 766573
06/13/20, 44856, 2951, 1805, 2201, 44856, 766573
06/17/20, 40973, 2924, 1805, 2512, 40973, 766573
06/21/20, 36511, 2835, 1805, 2823, 36511, 766573
06/25/20, 31833, 2695, 1805, 3128, 31833, 766573
06/29/20, 27236, 2519, 1805, 3422, 27236, 766573
07/03/20, 22944, 2319, 1805, 3700, 22944, 766573
07/07/20, 19079, 2110, 1805, 3959, 19079, 766573
