date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 3021, 0, 0, 2470546
03/09/20, 0, 0, 3021, 0, 0, 2470546
03/13/20, 0, 0, 3021, 0, 0, 2470546
03/17/20, 0, 0, 3021, 0, 0, 2470546
03/21/20, 0, 0, 3021, 0, 0, 2470546
03/25/20, 529, 21, 3021, 7, 529, 2470546
03/29/20, 1518, 60, 3021, 8, 1518, 2470546
04/02/20, 3840, 153, 3021, 14, 3840, 2470546
04/06/20, 7368, 294, 3021, 25, 7368, 2470546
04/10/20, 7368, 294, 3021, 32, 7368, 2470546
04/14/20, 12525, 369, 3021, 38, 12525, 2470546
04/18/20, 16489, 517, 3021, 63, 16489, 2470546
04/22/20, 21231, 712, 3021, 108, 21231, 2470546
04/26/20, 27160, 956, 3021, 175, 27160, 2470546
04/30/20, 34512, 1259, 3021, 270, 34512, 2470546
05/04/20, 43494, 1633, 3021, 397, 43494, 2470546
05/08/20, 54230, 2089, 3021, 564, 54230, 2470546
05/12/20, 66744, 2637, 3021, 779, 66744, 2470546
05/16/20, 80872, 3281, 3021, 1051, 80872, 2470546
05/20/20, 96113, 4019, 3021, 1390, 96113, 2470546
05/24/20, 111665, 4836, 3021, 1805, 111665, 2470546
05/28/20, 126506, 5705, 3021, 2304, 126506, 2470546
06/01/20, 139375, 6582, 3021, 2987, 139375, 2470546
06/05/20, 148930, 7414, 3021, 3782, 148930, 2470546
06/09/20, 154243, 8147, 3021, 4675, 154243, 2470546
06/13/20, 154727, 8725, 3021, 5653, 154727, 2470546
06/17/20, 150447, 9105, 3021, 6699, 150447, 2470546
06/21/20, 142026, 9267, 3021, 7790, 142026, 2470546
06/25/20, 130459, 9213, 3021, 8901, 130459, 2470546
06/29/20, 116903, 8963, 3021, 10009, 116903, 2470546
07/03/20, 102513, 8552, 3021, 11091, 102513, 2470546
07/07/20, 88195, 8018, 3021, 12129, 88195, 2470546
