date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 186, 0, 0, 78668
03/09/20, 0, 0, 186, 0, 0, 78668
03/13/20, 0, 0, 186, 0, 0, 78668
03/17/20, 0, 0, 186, 0, 0, 78668
03/21/20, 0, 0, 186, 0, 0, 78668
03/25/20, 0, 0, 186, 0, 0, 78668
03/29/20, 22, 0, 186, 0, 22, 78668
04/02/20, 59, 2, 186, 0, 59, 78668
04/06/20, 81, 3, 186, 0, 81, 78668
04/10/20, 81, 3, 186, 0, 81, 78668
04/14/20, 129, 3, 186, 0, 129, 78668
04/18/20, 149, 5, 186, 0, 149, 78668
04/22/20, 167, 6, 186, 0, 167, 78668
04/26/20, 187, 7, 186, 0, 187, 78668
04/30/20, 210, 8, 186, 1, 210, 78668
05/04/20, 234, 10, 186, 2, 234, 78668
05/08/20, 262, 11, 186, 3, 262, 78668
05/12/20, 291, 13, 186, 4, 291, 78668
05/16/20, 308, 15, 186, 5, 308, 78668
05/20/20, 317, 16, 186, 7, 317, 78668
05/24/20, 326, 17, 186, 9, 326, 78668
05/28/20, 334, 18, 186, 11, 334, 78668
06/01/20, 342, 19, 186, 13, 342, 78668
06/05/20, 349, 20, 186, 15, 349, 78668
06/09/20, 357, 21, 186, 17, 357, 78668
06/13/20, 346, 22, 186, 19, 346, 78668
06/17/20, 314, 22, 186, 22, 314, 78668
06/21/20, 281, 21, 186, 24, 281, 78668
06/25/20, 251, 20, 186, 27, 251, 78668
06/29/20, 225, 19, 186, 29, 225, 78668
07/03/20, 201, 18, 186, 31, 201, 78668
07/07/20, 180, 17, 186, 33, 180, 78668
