date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 38, 0, 0, 28393
03/09/20, 0, 0, 38, 0, 0, 28393
03/13/20, 0, 0, 38, 0, 0, 28393
03/17/20, 0, 0, 38, 0, 0, 28393
03/21/20, 0, 0, 38, 0, 0, 28393
03/25/20, 0, 0, 38, 0, 0, 28393
03/29/20, 6, 0, 38, 0, 6, 28393
04/02/20, 12, 0, 38, 0, 12, 28393
04/06/20, 12, 0, 38, 0, 12, 28393
04/10/20, 12, 0, 38, 0, 12, 28393
04/14/20, 21, 0, 38, 0, 21, 28393
04/18/20, 28, 0, 38, 0, 28, 28393
04/22/20, 36, 1, 38, 0, 36, 28393
04/26/20, 47, 1, 38, 0, 47, 28393
04/30/20, 61, 2, 38, 0, 61, 28393
05/04/20, 80, 2, 38, 0, 80, 28393
05/08/20, 103, 3, 38, 0, 103, 28393
05/12/20, 133, 4, 38, 1, 133, 28393
05/16/20, 172, 6, 38, 1, 172, 28393
05/20/20, 220, 8, 38, 2, 220, 28393
05/24/20, 281, 10, 38, 3, 281, 28393
05/28/20, 357, 13, 38, 4, 357, 28393
06/01/20, 449, 17, 38, 5, 449, 28393
06/05/20, 560, 22, 38, 7, 560, 28393
06/09/20, 690, 27, 38, 10, 690, 28393
06/13/20, 837, 34, 38, 12, 837, 28393
06/17/20, 1000, 41, 38, 16, 1000, 28393
06/21/20, 1170, 50, 38, 20, 1170, 28393
06/25/20, 1336, 59, 38, 26, 1336, 28393
06/29/20, 1488, 69, 38, 32, 1488, 28393
07/03/20, 1610, 78, 38, 39, 1610, 28393
07/07/20, 1689, 87, 38, 49, 1689, 28393
