date, infected, hospitalizations, beds, deaths, infected, totalPopulation
03/05/20, 0, 0, 43, 0, 0, 39752
03/09/20, 0, 0, 43, 0, 0, 39752
03/13/20, 0, 0, 43, 0, 0, 39752
03/17/20, 0, 0, 43, 0, 0, 39752
03/21/20, 0, 0, 43, 0, 0, 39752
03/25/20, 12, 0, 43, 0, 12, 39752
03/29/20, 12, 0, 43, 0, 12, 39752
04/02/20, 18, 0, 43, 0, 18, 39752
04/06/20, 18, 0, 43, 0, 18, 39752
04/10/20, 18, 0, 43, 0, 18, 39752
04/14/20, 43, 1, 43, 0, 43, 39752
04/18/20, 96, 1, 43, 0, 96, 39752
04/22/20, 214, 4, 43, 0, 214, 39752
04/26/20, 472, 9, 43, 0, 472, 39752
04/30/20, 1019, 21, 43, 1, 1019, 39752
05/04/20, 2099, 45, 43, 4, 2099, 39752
05/08/20, 3964, 92, 43, 10, 3964, 39752
05/12/20, 6445, 168, 43, 23, 6445, 39752
05/16/20, 8509, 266, 43, 45, 8509, 39752
05/20/20, 8947, 356, 43, 78, 8947, 39752
05/24/20, 7712, 405, 43, 119, 7712, 39752
05/28/20, 5750, 404, 43, 165, 5750, 39752
06/01/20, 3893, 369, 43, 211, 3893, 39752
06/05/20, 2479, 316, 43, 253, 2479, 39752
06/09/20, 1519, 262, 43, 291, 1519, 39752
06/13/20, 910, 213, 43, 323, 910, 39752
06/17/20, 537, 173, 43, 350, 537, 39752
06/21/20, 315, 140, 43, 371, 315, 39752
06/25/20, 184, 114, 43, 389, 184, 39752
06/29/20, 107, 94, 43, 404, 107, 39752
07/03/20, 62, 78, 43, 416, 62, 39752
07/07/20, 36, 65, 43, 427, 36, 39752
